Num_ID	Leaf	Num_ID.x	Directory	Camalexin_Plate	HPLC_Plate_Position	HPLC_Plate	HPLC_Row	HPLC_column	Plate_Position	Plate_Cam	Exp_Tray.x	Geno	Surface.x	Iso	Treatment	Flavo	P3min	Camalexin	Num_ID.y	Genotype	IsoSur	Isolate	Surface.y	Image	Exp_Tray.y	Image_Num	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw	LEFcm	LEScm	LESPropcm	LEFYlwcm	LEFGrncm	Cam_LF	Cam_LP	Flavo_LF	P3_LF	P3_LP
540	T3-MYB28-U-EsparatoFresa	166	CC_FEB142019_CAM1-2FJ-c201.D	Cam_P02	P2-F-10	P2	F	10	P2-F-10	Cam_P02-F-10	T3	MYB28	U	EsparatoFresa	Treatment	89.2539	6.48355	172.32559	57	MYB28	EsparatoFresa-U	EsparatoFresa	Up	T3_IMG_4134	T3	4134	2051.698574	1654.657841	30.12506365	0.720994692	0.040824261	491	74	12.12857974	1.749517487	9.206283782	491	18071	0.027170605	16689	792	30	274	2.271184822	0.061709465	3.41E-06	0.099539504	2.097493414	75.87475416	2.328724189	39.29838697	2.854699423	0.087615541
541	T3-MYB28-U-Mex03	127	CC_FEB142019_CAM1-2CG-bb01.D	Cam_P02	P2-C-07	P2	C	7	P2-C-07	Cam_P02-C-7	T3	MYB28	U	Mex03	Treatment	102.1376	0	90.35724	60	MYB28	Mex03-U	Mex03	Up	T3_IMG_4134	T3	4134	421.0478752	1713.058096	59.89564954	0.73751059	0.039782163	1859	156	24.18150174	3.939680343	16.21065002	1859	17129	0.108529395	7629	7290	10	649	2.152793139	0.233641336	1.36E-05	0.91621589	0.958821814	41.97209587	0.579213077	47.44422404	0	0
542	T3-Pad3-D-01_04_03	205	CC_FEB172019-1BA-0301.D	Cam_P03	P1-B-01	P1	B	1	P1-B-01	Cam_P03-B-1	T3	Pad3	D	01_04_03	Treatment	203.17306	0	0	43	Pad3	01_04_03-D	01_04_03	Down	T3_IMG_4134	T3	4134	3247.665534	1435.266828	101.3869094	0.624159295	-0.20426064	6180	283	44.56691791	5.805920965	35.01291806	6180	26724	0.231252806	3817	16206	0	2426	3.358704177	0.776709767	2.91E-05	2.036789399	0.47972511	0	0	60.49150188	0	0
543	T3-Pad3-D-02_04_17	278	CC_FEB172019-1HB-1701.D	Cam_P03	P1-H-02	P1	H	2	P1-H-02	Cam_P03-H-2	T3	Pad3	D	02_04_17	Treatment	160.45041	0	0	45	Pad3	02_04_17-D	02_04_17	Down	T3_IMG_4134	T3	4134	3959.287677	1431.019504	137.2379755	0.886334581	-0.214307411	6768	306	47.53452088	12.89966758	27.96068539	6768	21309	0.317612277	581	7537	18	1218	2.678140522	0.850610308	3.99E-05	0.947259145	0.073020773	0	0	59.91112442	0	0
544	T3-Pad3-D-Apple517	165	CC_FEB142019_CAM1-2FI-bu01.D	Cam_P02	P2-F-09	P2	F	9	P2-F-09	Cam_P02-F-9	T3	Pad3	D	Apple517	Treatment	175.35109	38.5108	0	41	Pad3	Apple517-D	Apple517	Down	T3_IMG_4134	T3	4134	1607.732129	1390.365425	108.7398379	0.728354463	-0.101498096	6253	277	44.51984117	6.725743727	33.48145817	6253	25114	0.24898463	4629	13591	148	4925	3.156357457	0.785884494	3.13E-05	1.708133081	0.581778238	0	0	55.55488957	12.20102619	0.139028159
545	T3-Pad3-D-EsparatoFresa	143	CC_FEB142019_CAM1-2DK-c801.D	Cam_P02	P2-D-11	P2	D	11	P2-D-11	Cam_P02-D-11	T3	Pad3	D	EsparatoFresa	Treatment	172.35685	13.23566	0	48	Pad3	EsparatoFresa-D	EsparatoFresa	Down	T3_IMG_4134	T3	4134	2456.77622	1421.842053	85.19185797	0.696823661	-0.044319539	3995	215	35.42310751	5.123524868	25.43142935	3995	23348	0.171106733	4856	14154	184	1177	2.934404472	0.502096362	2.15E-05	1.778891592	0.610307869	0	0	58.73656874	4.510509756	0.061561209
546	T3-Pad3-D-Mex03	104	CC_FEB142019_CAM1-2AH-bh01.D	Cam_P02	P2-A-08	P2	A	8	P2-A-08	Cam_P02-A-8	T3	Pad3	D	Mex03	Treatment	172.85477	47.55688	0	49	Pad3	Mex03-D	Mex03	Down	T3_IMG_4134	T3	4134	835.95027	1445.533106	91.81467566	0.828437722	0.007751685	3519	243	34.47531884	8.200982444	21.09157922	3519	19747	0.178204284	3435	11116	0	771	2.4818265	0.442272115	2.24E-05	1.397072131	0.431714895	0	0	69.6482087	19.1620486	0.195707325
547	T3-Pad3-U-01_04_03	132	CC_FEB142019_CAM1-2CL-cf01.D	Cam_P02	P2-C-12	P2	C	12	P2-C-12	Cam_P02-C-12	T3	Pad3	U	01_04_03	Treatment	143.90745	0	0	44	Pad3	01_04_03-U	01_04_03	Up	T3_IMG_4134	T3	4134	2854.955514	1433.363763	96.91933156	0.807022292	0.096026608	4316	235	37.03803656	7.147113468	25.49477334	4316	14594	0.295737975	2514	7491	0	2421	1.834191317	0.542440025	3.72E-05	0.94147781	0.315962517	0	0	78.45825497	0	0
548	T3-Pad3-U-02_04_17	194	CC_FEB172019-1AB-1001.D	Cam_P03	P1-A-02	P1	A	2	P1-A-02	Cam_P03-A-2	T3	Pad3	U	02_04_17	Treatment	164.47308	0	0	47	Pad3	02_04_17-U	02_04_17	Up	T3_IMG_4134	T3	4134	3639.169406	1434.772187	104.0406897	0.876098093	-0.031460183	3955	245	36.28731781	9.648937051	19.58034229	3955	18524	0.213506802	8360	5455	27	1839	2.328118402	0.497069115	2.68E-05	0.685590903	1.050694766	0	0	70.64635539	0	0
549	T3-Pad3-U-Apple517	188	CC_FEB142019_CAM1-2HH-bo01.D	Cam_P02	P2-H-08	P2	H	8	P2-H-08	Cam_P02-H-8	T3	Pad3	U	Apple517	Treatment	142.60608	0	0	46	Pad3	Apple517-U	Apple517	Up	T3_IMG_4134	T3	4134	1200.239313	1409.902685	104.6052487	0.836434889	0.238959468	4655	251	39.01750426	8.422663541	24.51050414	4655	20239	0.230001482	6987	7831	428	3764	2.543661646	0.585045949	2.89E-05	0.984209415	0.878134489	0	0	56.06330552	0	0
550	T3-Pad3-U-EsparatoFresa	154	CC_FEB142019_CAM1-2EJ-c101.D	Cam_P02	P2-E-10	P2	E	10	P2-E-10	Cam_P02-E-10	T3	Pad3	U	EsparatoFresa	Treatment	146.7847	0	0	42	Pad3	EsparatoFresa-U	EsparatoFresa	Up	T3_IMG_4134	T3	4134	2039.707624	1403.444852	82.51956594	0.693394416	-0.201151098	3817	218	34.74402585	4.565211703	27.79376119	3817	22328	0.170951272	9358	8777	16	1141	2.806209656	0.47972511	2.15E-05	1.103103823	1.176124595	0	0	52.30710388	0	0
551	T3-Pad3-U-Mex03	115	CC_FEB142019_CAM1-2BG-ba01.D	Cam_P02	P2-B-07	P2	B	7	P2-B-07	Cam_P02-B-7	T3	Pad3	U	Mex03	Treatment	180.58047	0	0	50	Pad3	Mex03-U	Mex03	Up	T3_IMG_4134	T3	4134	409.1770762	1444.442347	83.74012328	0.846290759	0.219379759	2914	195	30.74434213	6.803831269	21.45540334	2914	23879	0.122031911	13132	7061	46	645	3.001141185	0.366234994	1.53E-05	0.887434897	1.650445414	0	0	60.1706014	0	0
553	T3-m2829-D-01_04_03	180	CC_FEB142019_CAM1-2GL-cj01.D	Cam_P02	P2-G-12	P2	G	12	P2-G-12	Cam_P02-G-12	T3	m2829	D	01_04_03	Treatment	213.69412	0	39.55539	18	m2829	01_04_03-D	01_04_03	Down	T3_IMG_4134	T3	4134	3211.823794	580.8683565	70.14148998	0.764937611	-0.152121717	2446	177	27.79546217	4.829121967	19.98972333	2446	21473	0.113910492	4857	12945	2	852	2.698752237	0.307416196	1.43E-05	1.626943031	0.61043355	14.65691791	0.22347678	79.18256336	0	0
554	T3-m2829-D-02_04_17	242	CC_FEB172019-1EB-1401.D	Cam_P03	P1-E-02	P1	E	2	P1-E-02	Cam_P03-E-2	T3	m2829	D	02_04_17	Treatment	189.76495	6.35014	37.93692	20	m2829	02_04_17-D	02_04_17	Down	T3_IMG_4134	T3	4134	3963.016414	547.7057858	126.1389126	0.803978383	-0.005301546	7311	306	48.73466293	9.671613035	33.17093353	7311	19959	0.366300917	4050	7546	178	3302	2.508470912	0.918855195	4.60E-05	0.948390275	0.509008828	15.12352398	0.123976863	75.64965137	2.531478427	0.020752092
555	T3-m2829-D-EsparatoFresa	107	CC_FEB142019_CAM1-2AK-c501.D	Cam_P02	P2-A-11	P2	A	11	P2-A-11	Cam_P02-A-11	T3	m2829	D	EsparatoFresa	Treatment	188.47904	0	67.28056	16	m2829	EsparatoFresa-D	EsparatoFresa	Down	T3_IMG_4134	T3	4134	2443.960337	586.0572131	73.16005179	0.72740307	-0.443252407	2849	188	29.95596309	4.387410896	20.14171724	2849	22947	0.124155663	6518	13009	73	1467	2.884006314	0.358065716	1.56E-05	1.634986628	0.81919001	23.32885322	0.357875319	65.3531995	0	0
556	T3-m2829-D-Mex03	163	CC_FEB142019_CAM1-2FG-be01.D	Cam_P02	P2-F-07	P2	F	7	P2-F-07	Cam_P02-F-7	T3	m2829	D	Mex03	Treatment	107.15017	0	65.10896	12	m2829	Mex03-D	Mex03	Down	T3_IMG_4134	T3	4134	787.0233677	587.4804124	47.54441889	0.569213955	0.199909849	1455	128	21.09464517	1.662654234	18.21426195	1455	23297	0.062454393	3930	17833	13	382	2.927994731	0.182866134	7.85E-06	2.241272698	0.493927085	22.23670668	0.50866375	36.59506926	0	0
557	T3-m2829-U-01_04_03	191	CC_FEB142019_CAM1-2HK-cc01.D	Cam_P02	P2-H-11	P2	H	11	P2-H-11	Cam_P02-H-11	T3	m2829	U	01_04_03	Treatment	118.09727	0	124.56107	17	m2829	01_04_03-U	01_04_03	Up	T3_IMG_4134	T3	4134	2847.529464	553.7431838	42.50210623	0.576612192	0.830723872	1137	120	18.67923345	1.996243447	15.55478222	1137	17414	0.065292294	9592	6535	31	587	2.188612279	0.142899515	8.21E-06	0.82132659	1.205533994	56.91326473	1.038008917	53.95988643	0	0
558	T3-m2829-U-02_04_17	253	CC_FEB172019-1FA-0701.D	Cam_P03	P1-F-01	P1	F	1	P1-F-01	Cam_P03-F-1	T3	m2829	U	02_04_17	Treatment	128.00611	0	16.18252	19	m2829	02_04_17-U	02_04_17	Up	T3_IMG_4134	T3	4134	3642.55896	621.6392758	85.60645302	0.92436886	-0.183072783	2154	190	27.62369194	9.064179199	14.81370931	2154	15394	0.139924646	4579	7699	77	1167	1.934736271	0.270717288	1.76E-05	0.967619498	0.575494178	8.364199424	0.085171158	66.16204593	0	0
559	T3-m2829-U-Apple517	152	CC_FEB142019_CAM1-2EH-bl01.D	Cam_P02	P2-E-08	P2	E	8	P2-E-08	Cam_P02-E-8	T3	m2829	U	Apple517	Treatment	170.73182	59.23367	26.5481	13	m2829	Apple517-U	Apple517	Up	T3_IMG_4134	T3	4134	1136.955283	662.6846638	80.30244676	0.791835608	0.060501575	3019	198	31.0406044	6.021189909	20.50188188	3019	19991	0.151017958	11993	4004	1167	1390	2.51249271	0.379431519	1.90E-05	0.503227493	1.507294536	10.56643862	0.134081313	67.95316034	23.57565845	0.299159949
560	T3-m2829-U-EsparatoFresa	118	CC_FEB142019_CAM1-2BJ-by01.D	Cam_P02	P2-B-10	P2	B	10	P2-B-10	Cam_P02-B-10	T3	m2829	U	EsparatoFresa	Treatment	137.53047	0	171.88331	15	m2829	EsparatoFresa-U	EsparatoFresa	Up	T3_IMG_4134	T3	4134	2012.742602	557.1596696	45.05897419	0.359089127	0.078417813	1453	137	21.10031751	1.768714581	18.1861442	1453	18817	0.07721741	12171	5073	14	1090	2.364942991	0.182614772	9.70E-06	0.637580687	1.529665789	72.67968431	1.254622701	58.15382042	0	0
561	T3-m2829-U-Mex03	174	CC_FEB142019_CAM1-2GF-b701.D	Cam_P02	P2-G-06	P2	G	6	P2-G-06	Cam_P02-G-6	T3	m2829	U	Mex03	Treatment	98.42532	0	110.9126	11	m2829	Mex03-U	Mex03	Up	T3_IMG_4134	T3	4134	321.1777494	633.7250639	32.83099266	0.348003225	-0.184534219	782	95	15.3129043	1.092433336	13.04225819	782	17767	0.044014184	13575	3289	1	448	2.232977739	0.098282692	5.53E-06	0.413365441	1.706122182	49.67026677	1.167501053	44.07805697	0	0
563	T3-m3451-D-01_04_03	192	CC_FEB142019_CAM1-2HL-ck01.D	Cam_P02	P2-H-12	P2	H	12	P2-H-12	Cam_P02-H-12	T3	m3451	D	01_04_03	Treatment	150.92802	0	66.14431	28	m3451	01_04_03-D	01_04_03	Down	T3_IMG_4134	T3	4134	3225.703386	820.3590197	91.39730344	0.785141129	0.05504027	3958	238	35.78465356	6.723214571	24.2715862	3958	20763	0.190627559	4707	11692	62	1138	2.609518591	0.497446158	2.40E-05	1.469464498	0.591581371	25.34732277	0.277917269	57.8374956	0	0
564	T3-m3451-D-02_04_17	254	CC_FEB172019-1FB-1501.D	Cam_P03	P1-F-02	P1	F	2	P1-F-02	Cam_P03-F-2	T3	m3451	D	02_04_17	Treatment	100.88592	0	0	30	m3451	02_04_17-D	02_04_17	Down	T3_IMG_4134	T3	4134	3938.782844	865.5449631	111.191576	0.811642384	0.342775249	5549	264	42.38771725	8.682752122	25.55707278	5549	20394	0.27208983	2285	10670	190	3549	2.563142231	0.697404935	3.42E-05	1.341018319	0.287181524	0	0	39.36025039	0	0
565	T3-m3451-D-EsparatoFresa	119	CC_FEB142019_CAM1-2BK-c601.D	Cam_P02	P2-B-11	P2	B	11	P2-B-11	Cam_P02-B-11	T3	m3451	D	EsparatoFresa	Treatment	120.863	0	69.91897	26	m3451	EsparatoFresa-D	EsparatoFresa	Down	T3_IMG_4134	T3	4134	2439.898783	894.6880531	65.78381421	0.821182913	0.096229277	1808	167	24.1153171	5.735499779	12.40744717	1808	24224	0.074636724	6440	15476	66	1385	3.044501196	0.227231595	9.38E-06	1.945042128	0.809386877	22.96565693	0.418676467	39.69878552	0	0
566	T3-m3451-D-Mex03	175	CC_FEB142019_CAM1-2GG-bf01.D	Cam_P02	P2-G-07	P2	G	7	P2-G-07	Cam_P02-G-7	T3	m3451	D	Mex03	Treatment	153.90025	42.41886	117.31732	22	m3451	Mex03-D	Mex03	Down	T3_IMG_4134	T3	4134	767.1058601	878.5595463	50.56998202	0.593990691	0.062422008	1587	140	22.08726802	2.371662962	17.18988342	1587	19497	0.081397138	3959	13750	0	234	2.450406202	0.199456052	1.02E-05	1.728116391	0.497571839	47.87668262	0.837980857	62.80601555	17.31095031	0.302991857
567	T3-m3451-U-01_04_03	108	CC_FEB142019_CAM1-2AL-cd01.D	Cam_P02	P2-A-12	P2	A	12	P2-A-12	Cam_P02-A-12	T3	m3451	U	01_04_03	Treatment	43.97112	0	44.06695	27	m3451	01_04_03-U	01_04_03	Up	T3_IMG_4134	T3	4134	2865.965066	806.9218826	61.71263434	0.712688685	0.294925223	2061	162	25.45177244	3.648627764	18.75639098	2061	20253	0.101762702	8474	9214	0	989	2.545421183	0.259028937	1.28E-05	1.158026504	1.065022422	17.31224298	0.27201821	17.27459499	0	0
568	T3-m3451-U-02_04_17	265	CC_FEB172019-1GA-0801.D	Cam_P03	P1-G-01	P1	G	1	P1-G-01	Cam_P03-G-1	T3	m3451	U	02_04_17	Treatment	104.52339	0	33.00101	29	m3451	02_04_17-U	02_04_17	Up	T3_IMG_4134	T3	4134	3590.16182	880.2117573	76.45282716	0.715275644	0.362308814	3164	197	31.67876306	4.524929541	24.79461357	3164	21379	0.147995697	10126	7708	45	1811	2.686938205	0.397655292	1.86E-05	0.968750628	1.272647751	12.28201301	0.167517817	38.90055596	0	0
569	T3-m3451-U-Apple517	164	CC_FEB142019_CAM1-2FH-bm01.D	Cam_P02	P2-F-08	P2	F	8	P2-F-08	Cam_P02-F-8	T3	m3451	U	Apple517	Treatment	126.48372	54.91123	89.3575	23	m3451	Apple517-U	Apple517	Up	T3_IMG_4134	T3	4134	1162.997016	902.042077	85.70286279	0.803443015	-0.086844239	3351	220	32.92008847	6.529316123	21.42034688	3351	20231	0.165636894	12181	4083	594	2446	2.542656197	0.421157675	2.08E-05	0.513156307	1.5309226	35.14336705	0.406170455	49.74471978	21.59601053	0.2495965
570	T3-m3451-U-EsparatoFresa	130	CC_FEB142019_CAM1-2CJ-bz01.D	Cam_P02	P2-C-10	P2	C	10	P2-C-10	Cam_P02-C-10	T3	m3451	U	EsparatoFresa	Treatment	106.55018	41.53786	189.63731	25	m3451	EsparatoFresa-U	EsparatoFresa	Up	T3_IMG_4134	T3	4134	2009.512159	869.7361828	52.86320856	0.779888265	-0.110057793	1357	127	20.61282941	3.655677235	15.00496126	1357	20587	0.065915383	17016	2202	61	956	2.587398701	0.170549378	8.28E-06	0.276749985	2.138591164	73.292651	1.493207165	41.18042572	16.05390773	0.327069764
571	T3-m3451-U-Mex03	186	CC_FEB142019_CAM1-2HF-b801.D	Cam_P02	P2-H-06	P2	H	6	P2-H-06	Cam_P02-H-6	T3	m3451	U	Mex03	Treatment	157.9983	0	71.83684	21	m3451	Mex03-U	Mex03	Up	T3_IMG_4134	T3	4134	355.6877403	915.7210594	74.06392687	0.83372126	-0.210976672	2341	178	27.51158637	6.04315295	18.42591289	2341	19897	0.117655928	6895	9808	0	30	2.500678678	0.294219671	1.48E-05	1.232681132	0.866571819	28.72693746	0.403577753	63.18216785	0	0
572	T3-tgg12-D-01_04_03	229	CC_FEB172019-1DA-0501.D	Cam_P03	P1-D-01	P1	D	1	P1-D-01	Cam_P03-D-1	T3	tgg12	D	01_04_03	Treatment	222.60443	0	70.63137	64	tgg12	01_04_03-D	01_04_03	Down	T3_IMG_4134	T3	4134	3272.04625	1875.845417	71.92364024	0.794265924	0.207255141	2400	179	28.04139882	5.502987112	19.70680032	2400	22337	0.107445046	5291	14060	39	974	2.807340787	0.301634861	1.35E-05	1.76707756	0.664979187	25.15952831	0.394588659	79.29369709	0	0
573	T3-tgg12-D-02_04_17	207	CC_FEB172019-1BC-1901.D	Cam_P03	P1-B-03	P1	B	3	P1-B-03	Cam_P03-B-3	T3	tgg12	D	02_04_17	Treatment	153.03098	6.75526	81.50262	63	tgg12	02_04_17-D	02_04_17	Down	T3_IMG_4134	T3	4134	3945.94472	1872.179184	73.01321972	0.759602877	-0.036141842	2623	190	28.87063115	5.431120738	15.90366079	2623	22344	0.117391694	3882	15324	60	2039	2.808220555	0.329661767	1.48E-05	1.925938587	0.487894388	29.02286996	0.428961158	54.493932	2.40553043	0.035554
574	T3-tgg12-D-Apple517	189	CC_FEB142019_CAM1-2HI-bw01.D	Cam_P02	P2-H-09	P2	H	9	P2-H-09	Cam_P02-H-9	T3	tgg12	D	Apple517	Treatment	229.8742	0	46.58143	66	tgg12	Apple517-D	Apple517	Down	T3_IMG_4134	T3	4134	1641.145625	1899.924643	108.6236134	0.751022087	0.368491825	6091	266	44.27453827	6.654185076	34.95150044	6091	27268	0.223375385	3342	16832	334	4505	3.427074745	0.765524141	2.81E-05	2.115465825	0.420026544	13.59218385	0.175118158	67.0759225	0	0
575	T3-tgg12-D-EsparatoFresa	167	CC_FEB142019_CAM1-2FK-ca01.D	Cam_P02	P2-F-11	P2	F	11	P2-F-11	Cam_P02-F-11	T3	tgg12	D	EsparatoFresa	Treatment	207.21839	0	53.16703	68	tgg12	EsparatoFresa-D	EsparatoFresa	Down	T3_IMG_4134	T3	4134	2466.552648	1939.000935	67.83273771	0.444593206	-0.454934201	3210	190	31.58321377	2.009513059	27.21405098	3210	25047	0.128159061	7099	14135	3	1169	3.147936818	0.403436627	1.61E-05	1.77650365	0.892210782	16.88948447	0.279826474	65.82673097	0	0
576	T3-tgg12-D-Mex03	128	CC_FEB142019_CAM1-2CH-bj01.D	Cam_P02	P2-C-08	P2	C	8	P2-C-08	Cam_P02-C-8	T3	tgg12	D	Mex03	Treatment	236.45833	54.89073	187.02464	69	tgg12	Mex03-D	Mex03	Down	T3_IMG_4134	T3	4134	860.6187128	1954.078421	52.31079435	0.492455451	0.316725767	1849	152	23.89596776	1.827856964	20.14463049	1849	21401	0.086397832	3018	16350	0	498	2.689703191	0.232384524	1.09E-05	2.05488749	0.379305838	69.53356066	1.230425263	87.91242497	20.40772758	0.361123224
577	T3-tgg12-U-01_04_03	156	CC_FEB142019_CAM1-2EL-ch01.D	Cam_P02	P2-E-12	P2	E	12	P2-E-12	Cam_P02-E-12	T3	tgg12	U	01_04_03	Treatment	164.81104	8.42447	76.27134	62	tgg12	01_04_03-U	01_04_03	Up	T3_IMG_4134	T3	4134	2897.857682	1876.495957	51.34782005	0.421248636	0.228876431	1855	148	23.90931592	1.654445208	21.35999333	1855	25293	0.07334045	18141	5006	0	645	3.178854391	0.233138611	9.22E-06	0.629160047	2.279982505	23.99334182	0.515346892	51.84604884	2.650159134	0.056922095
578	T3-tgg12-U-02_04_17	218	CC_FEB172019-1CB-1201.D	Cam_P03	P1-C-02	P1	C	2	P1-C-02	Cam_P03-C-2	T3	tgg12	U	02_04_17	Treatment	125.2069	0	0	61	tgg12	02_04_17-U	02_04_17	Up	T3_IMG_4134	T3	4134	3636.132516	1880.353046	94.52458124	0.677446091	0.211328343	5056	250	39.86368397	5.43519166	25.69477363	5056	19821	0.255082993	5876	7349	67	2543	2.491126908	0.635444107	3.21E-05	0.92363108	0.738502685	0	0	50.26114872	0	0
579	T3-tgg12-U-Apple517	105	CC_FEB142019_CAM1-2AI-bp01.D	Cam_P02	P2-A-09	P2	A	9	P2-A-09	Cam_P02-A-9	T3	tgg12	U	Apple517	Treatment	89.46157	43.38713	110.8859	65	tgg12	Apple517-U	Apple517	Up	T3_IMG_4134	T3	4134	1210.577203	1909.369264	69.3466039	0.680236396	0.201251849	2746	179	29.3751256	3.580787892	22.5831934	2746	20000	0.1373	10503	6447	2	2076	2.513623841	0.345120553	1.73E-05	0.810266645	1.32002956	44.11395937	0.619474302	35.59067532	17.2607887	0.242386201
580	T3-tgg12-U-EsparatoFresa	178	CC_FEB142019_CAM1-2GJ-c301.D	Cam_P02	P2-G-10	P2	G	10	P2-G-10	Cam_P02-G-10	T3	tgg12	U	EsparatoFresa	Treatment	158.45517	0	81.67014	70	tgg12	EsparatoFresa-U	EsparatoFresa	Up	T3_IMG_4134	T3	4134	2089.435734	1927.531073	47.20545837	0.578673297	1.029413911	1416	126	20.79201055	1.855173117	17.0672292	1416	20429	0.069313231	14758	3996	13	1038	2.567541073	0.177964568	8.71E-06	0.502222043	1.854803032	31.80869855	0.648175714	61.71475568	0	0
581	T3-tgg12-U-Mex03	139	CC_FEB142019_CAM1-2DG-bc01.D	Cam_P02	P2-D-07	P2	D	7	P2-D-07	Cam_P02-D-7	T3	tgg12	U	Mex03	Treatment	142.83828	0	60.79046	67	tgg12	Mex03-U	Mex03	Up	T3_IMG_4134	T3	4134	449.6883117	1898.048052	53.66607832	0.72645327	0.100281497	1540	138	21.97741944	3.13486298	16.15008016	1540	17675	0.087128713	8942	6979	8	615	2.22141507	0.193549036	1.10E-05	0.877129039	1.123841219	27.36564671	0.44051058	64.30058117	0	0
582	T4-Col0-D-02_04_08	258	CC_FEB172019-1FF-4701.D	Cam_P03	P1-F-06	P1	F	6	P1-F-06	Cam_P03-F-6	T4	Col0	D	02_04_08	Treatment	179.54004	0	218.9758	4	Col0	02_04_08-D	02_04_08	Down	T4_IMG_4132	T4	4132	1504.097801	276.6251755	69.48820042	0.816310108	-0.061562274	2137	168	25.78510985	5.708376108	13.31221888	2137	13575	0.157421731	3590	6764	10	485	1.706122182	0.268580707	1.98E-05	0.850107583	0.451195479	128.3470799	1.303427381	105.232815	0	0
583	T4-Col0-D-DavisNavel	280	CC_FEB172019-1HD-3301.D	Cam_P03	P1-H-04	P1	H	4	P1-H-04	Cam_P03-H-4	T4	Col0	D	DavisNavel	Treatment	100.30085	0	92.49394	2	Col0	DavisNavel-D	DavisNavel	Down	T4_IMG_4132	T4	4132	699.6375	332.8375	20.28703087	0.663137354	0.557538281	240	52	8.36071157	1.023638788	6.580324132	240	14457	0.016600955	6559	6891	0	51	1.816972994	0.030163486	2.09E-06	0.866069094	0.824342939	50.90551171	1.778729615	55.20216886	0	0
584	T4-Col0-D-Grape	275	CC_FEB172019-1GK-8801.D	Cam_P03	P1-G-11	P1	G	11	P1-G-11	Cam_P03-G-11	T4	Col0	D	Grape	Treatment	130.98866	21.53387	160.3919	10	Col0	Grape-D	Grape	Down	T4_IMG_4132	T4	4132	3935.06505	284.1808159	37.49096827	0.550622379	-0.084293381	907	104	16.55089803	1.554247379	13.38441161	907	11454	0.07918631	2927	7318	9	270	1.439552374	0.113992841	9.95E-06	0.919734964	0.367868849	111.4178983	1.542229808	90.99263242	14.95872633	0.207056442
585	T4-Col0-D-Pepper	236	CC_FEB172019-1DH-6101.D	Cam_P03	P1-D-08	P1	D	8	P1-D-08	Cam_P03-D-8	T4	Col0	D	Pepper	Treatment	275.59603	81.23093	346.60736	6	Col0	Pepper-D	Pepper	Down	T4_IMG_4132	T4	4132	2382.127503	260.1770285	54.82663628	0.580126111	0.006367827	1898	149	24.18581639	2.340719694	19.77991833	1898	19739	0.09615482	5708	11704	0	563	2.48082105	0.238542903	1.21E-05	1.470972672	0.717388244	139.7147771	2.326223893	111.0906528	32.74356689	0.545174027
586	T4-Col0-D-Triple3	202	CC_FEB172019-1AJ-7401.D	Cam_P03	P1-A-10	P1	A	10	P1-A-10	Cam_P03-A-10	T4	Col0	D	Triple3	Treatment	269.53072	0	69.26689	8	Col0	Triple3-D	Triple3	Down	T4_IMG_4132	T4	4132	3124.084569	261.6341808	109.5574707	0.795414387	-0.059307627	5664	261	42.53937264	7.801721605	31.16300077	5664	17163	0.330012236	3911	6218	720	1295	2.157066299	0.711858272	4.15E-05	0.781485652	0.491539142	32.11161846	0.265390383	124.9524505	0	0
587	T4-Col0-U-02_04_08	269	CC_FEB172019-1GE-4001.D	Cam_P03	P1-G-05	P1	G	5	P1-G-05	Cam_P03-G-5	T4	Col0	U	02_04_08	Treatment	129.31198	7.02095	104.03124	3	Col0	02_04_08-U	02_04_08	Up	T4_IMG_4132	T4	4132	1155.199201	330.7141905	53.89427166	0.747515912	0.094428882	1501	136	21.64353018	3.391136219	15.22595991	1501	14057	0.10677954	9663	2529	21	666	1.766700517	0.188647469	1.34E-05	0.317847735	1.214457359	58.88447929	0.764935588	73.19405795	3.974046497	0.051624632
588	T4-Col0-U-DavisNavel	196	CC_FEB172019-1AD-2601.D	Cam_P03	P1-A-04	P1	A	4	P1-A-04	Cam_P03-A-4	T4	Col0	U	DavisNavel	Treatment	80.16245	12.01181	51.1406	1	Col0	DavisNavel-U	DavisNavel	Up	T4_IMG_4132	T4	4132	328.8134921	358.9126984	25.20521806	0.852839443	-0.267317945	252	64	8.907521399	2.229191546	5.001489036	252	12103	0.020821284	8095	3619	0	126	1.521119468	0.03167166	2.62E-06	0.454840234	1.01738925	33.62037045	0.799071875	52.69964109	7.896690731	0.187684531
