"SpSurfIso" "Glob_ID" "Image" "Tray" "Phylum" "Family" "Species" "Surface" "Sp_Surface" "Order_Plot" "Isolate" "Lesion.0.m.cx" "Lesion.0.m.cy" "Lesion.0.m.majoraxis" "Lesion.0.m.eccentricity" "Lesion.0.m.theta" "Lesion.0.s.area" "Lesion.0.s.perimeter" "Lesion.0.s.radius.mean" "Lesion.0.s.radius.sd" "Lesion.0.s.radius.min" "Lesion.0.s.radius.max" "Lesion.red.m.cx" "Lesion.red.m.cy" "Lesion.red.m.majoraxis" "Lesion.red.m.eccentricity" "Lesion.red.m.theta" "Lesion.grn.m.cx" "Lesion.grn.m.cy" "Lesion.grn.m.majoraxis" "Lesion.grn.m.eccentricity" "Lesion.grn.m.theta" "Lesion.blu.m.cx" "Lesion.blu.m.cy" "Lesion.blu.m.majoraxis" "Lesion.blu.m.eccentricity" "Lesion.blu.m.theta" "Lesion.redgrn.m.cx" "Lesion.redgrn.m.cy" "Lesion.redgrn.m.majoraxis" "Lesion.redgrn.m.eccentricity" "Lesion.redgrn.m.theta" "Lesion.redblu.m.cx" "Lesion.redblu.m.cy" "Lesion.redblu.m.majoraxis" "Lesion.redblu.m.eccentricity" "Lesion.redblu.m.theta" "Lesion.grnblu.m.cx" "Lesion.grnblu.m.cy" "Lesion.grnblu.m.majoraxis" "Lesion.grnblu.m.eccentricity" "Lesion.grnblu.m.theta" "Lesion.Bred.m.cx" "Lesion.Bred.m.cy" "Lesion.Bred.m.majoraxis" "Lesion.Bred.m.eccentricity" "Lesion.Bred.m.theta" "Lesion.Bgrn.m.cx" "Lesion.Bgrn.m.cy" "Lesion.Bgrn.m.majoraxis" "Lesion.Bgrn.m.eccentricity" "Lesion.Bgrn.m.theta" "Lesion.Bblu.m.cx" "Lesion.Bblu.m.cy" "Lesion.Bblu.m.majoraxis" "Lesion.Bblu.m.eccentricity" "Lesion.Bblu.m.theta" "Lesion.Bredgrn.m.cx" "Lesion.Bredgrn.m.cy" "Lesion.Bredgrn.m.majoraxis" "Lesion.Bredgrn.m.eccentricity" "Lesion.Bredgrn.m.theta" "Lesion.Bredblu.m.cx" "Lesion.Bredblu.m.cy" "Lesion.Bredblu.m.majoraxis" "Lesion.Bredblu.m.eccentricity" "Lesion.Bredblu.m.theta" "Lesion.Bgrnblu.m.cx" "Lesion.Bgrnblu.m.cy" "Lesion.Bgrnblu.m.majoraxis" "Lesion.Bgrnblu.m.eccentricity" "Lesion.Bgrnblu.m.theta" "Leaf.0.m.cx" "Leaf.0.m.cy" "Leaf.0.m.majoraxis" "Leaf.0.m.eccentricity" "Leaf.0.m.theta" "Leaf.0.s.area" "Leaf.0.s.perimeter" "Leaf.0.s.radius.mean" "Leaf.0.s.radius.sd" "Leaf.0.s.radius.min" "Leaf.0.s.radius.max" "Leaf.red.m.cx" "Leaf.red.m.cy" "Leaf.red.m.majoraxis" "Leaf.red.m.eccentricity" "Leaf.red.m.theta" "Leaf.grn.m.cx" "Leaf.grn.m.cy" "Leaf.grn.m.majoraxis" "Leaf.grn.m.eccentricity" "Leaf.grn.m.theta" "Leaf.blu.m.cx" "Leaf.blu.m.cy" "Leaf.blu.m.majoraxis" "Leaf.blu.m.eccentricity" "Leaf.blu.m.theta" "Leaf.redgrn.m.cx" "Leaf.redgrn.m.cy" "Leaf.redgrn.m.majoraxis" "Leaf.redgrn.m.eccentricity" "Leaf.redgrn.m.theta" "Leaf.redblu.m.cx" "Leaf.redblu.m.cy" "Leaf.redblu.m.majoraxis" "Leaf.redblu.m.eccentricity" "Leaf.redblu.m.theta" "Leaf.grnblu.m.cx" "Leaf.grnblu.m.cy" "Leaf.grnblu.m.majoraxis" "Leaf.grnblu.m.eccentricity" "Leaf.grnblu.m.theta" "Leaf.Bred.m.cx" "Leaf.Bred.m.cy" "Leaf.Bred.m.majoraxis" "Leaf.Bred.m.eccentricity" "Leaf.Bred.m.theta" "Leaf.Bgrn.m.cx" "Leaf.Bgrn.m.cy" "Leaf.Bgrn.m.majoraxis" "Leaf.Bgrn.m.eccentricity" "Leaf.Bgrn.m.theta" "Leaf.Bblu.m.cx" "Leaf.Bblu.m.cy" "Leaf.Bblu.m.majoraxis" "Leaf.Bblu.m.eccentricity" "Leaf.Bblu.m.theta" "Leaf.Bredgrn.m.cx" "Leaf.Bredgrn.m.cy" "Leaf.Bredgrn.m.majoraxis" "Leaf.Bredgrn.m.eccentricity" "Leaf.Bredgrn.m.theta" "Leaf.Bredblu.m.cx" "Leaf.Bredblu.m.cy" "Leaf.Bredblu.m.majoraxis" "Leaf.Bredblu.m.eccentricity" "Leaf.Bredblu.m.theta" "Leaf.Bgrnblu.m.cx" "Leaf.Bgrnblu.m.cy" "Leaf.Bgrnblu.m.majoraxis" "Leaf.Bgrnblu.m.eccentricity" "Leaf.Bgrnblu.m.theta" "Lesion.Size" "Leaf.Size" "Lesion.Prop" "Leaf.Grn" "Leaf.Ylw" "Lesion.Grn" "Lesion.Ylw" "Pix_Cm" "Lesion_Cm2" "Lesion_mm2" "mean.sp" "median.sp" "sd.sp" "min.sp" "max.sp" "length.sp" "cv.sp" "median_logic" "threshold_logic" "TBC_param" "count_TBC"
"11" "Ara_Down_B05.10" 1870 "T8_IMG_6390_C.jpg" 6390 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "B05.10" 3523.918084 2071.154432 79.17799151 0.406314484 0.565375453 4468 221 37.31376385 2.059816547 31.8468678 41.54800312 3523.441007 2070.652642 81.67769441 0.444526149 0.427844938 3523.723164 2070.085379 82.33606766 0.448595325 0.437506754 3524.675525 2069.554997 83.41322615 0.590083526 0.270518122 3521.733088 2066.661313 93.92909936 0.62961572 0.16902921 3504.367522 2095.563913 112.0070566 0 1.279947333 4353.363023 1665.417409 0 0 1.082413968 3523.32546 2071.26198 81.97279923 0.385814542 0.59782735 3523.637172 2070.678536 83.16651077 0.402796239 0.64288257 3524.687314 2068.503235 85.24021002 0.655147052 0.243067356 3520.6448 2067.6447 93.24823992 0.403661062 0.312808539 3499.185225 2139.23745 0 0 0.667726339 3576.710878 1976.35821 187.1008898 0 0.339882279 3533.973236 2066.744634 211.3880379 0.896651763 0.097510536 14908 503 75.28697331 23.21019588 43.60307374 120.07182 3535.434596 2067.58262 210.4527644 0.909069551 0.085894191 3536.093768 2066.791091 211.3653533 0.908910111 0.082687195 3532.259905 2067.173428 211.1430699 0.90442487 0.107599075 3536.224197 2068.510775 215.9808605 0.9437257 0.056852304 3547.185753 2071.276896 233.0117407 0.900880048 0.058243554 3553.641837 2064.080261 238.7421361 0.898120089 0.085049647 3536.821936 2068.083954 214.8317428 0.916685032 0.082755916 3537.525226 2067.090876 215.6960972 0.915973727 0.078218292 3530.424162 2067.167136 205.0686211 0.898898747 0.123871059 3539.651931 2069.268374 224.2275079 0.958880685 0.052656999 3553.465178 2072.310867 241.4898161 0.924457107 0.051146494 3560.576866 2064.648658 243.5359131 0.920703307 0.086435297 4468 14908 0.299704856 1112 5735 114 1178 89.53 0.557411591 55.74115912 44.72205017 51.66162487 21.0015170133915 14.35946154 61.2054894 4 0.469600944803722 TRUE FALSE "TRUEFALSE" 5
"12" "Ara_Down_DavisNavel" 1807 "T1_IMG_6380_C.jpg" 6380 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "DavisNavel" 1296.711522 955.4558452 47.15069837 0.724630552 0.253173496 1189 121 19.1257753 2.813552517 13.92450887 24.00084806 1297.303837 955.4828647 48.01249882 0.726095397 0.267591112 1297.610861 955.5226626 49.80394644 0.739971885 0.2573119 1299.897383 954.8807406 50.42417127 0.78357973 0.311088739 1300.560705 955.3300686 54.25056016 0.758025989 0.31159082 1273.738344 961.0897813 38.33718255 0 1.41375183 715.2924574 1129.696438 144.7586783 0 1.284580082 1297.63333 955.1508076 48.6124285 0.702609554 0.267048442 1298.046964 955.1461932 52.05078424 0.723268435 0.242795748 1300.324611 953.3933529 53.40776848 0.791935535 0.359171783 1302.677641 953.0796698 58.21274466 0.707494689 0.377523406 1322.515536 938.8678091 69.78392737 0 0.812865246 1310.593466 946.3017728 53.63532674 0 0.648110798 1304.890358 944.0502621 258.0168409 0.935110167 0.096139392 17548 624 87.92039914 32.77867676 44.77487386 151.1623371 1302.195522 942.3460569 252.0736549 0.936340989 0.116485969 1304.543712 942.7660119 253.1306419 0.934935685 0.112296966 1306.37906 942.7145953 263.8489765 0.939625379 0.136041993 1295.601482 938.1169847 248.4786928 0.944456682 0.156177903 1276.399195 947.8272532 183.8834938 0.897166554 -0.102409599 1280.618983 947.8097544 196.6715262 0.907365153 -0.138120022 1304.330515 942.017181 258.0441265 0.937700599 0.124090755 1306.898844 942.4137443 258.5544775 0.934942109 0.11931693 1302.659468 941.4607024 255.6511545 0.936801417 0.147096123 1298.911198 937.1003042 263.852741 0.953587825 0.17331767 1279.924693 946.0997787 182.7198309 0.892926005 -0.188555777 1284.856248 946.1519538 193.7935269 0.896549051 -0.220998166 1189 17548 0.067757009 4524 10495 65 538 89.53 0.148335359 14.83353585 10.62300738225 10.460824064 3.67900253949506 6.736845551 14.83353585 4 0.346324012317106 FALSE TRUE "FALSETRUE" 5
"13" "Ara_Down_DavisNavel" 1808 "T1_IMG_6380_C.jpg" 6380 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "DavisNavel" 1410.535977 490.876652 34.62069348 0.684106833 -0.075468003 681 90 14.32887787 1.844056118 10.73594401 17.38500134 1410.386239 490.7920066 35.02392417 0.666824619 -0.110587155 1410.006531 490.3587149 35.31387979 0.661242161 -0.114551339 1409.784298 490.6050819 34.14867623 0.632245493 -0.171060404 1408.603709 489.1970614 37.50721756 0.607055321 -0.412793011 1412.756695 490.837615 37.41284674 0.82891715 0.050407947 1410.790124 487.3644383 41.67492834 0.910111626 -0.008539228 1410.468699 490.7737722 35.12073638 0.56991159 -0.199952596 1409.387193 489.428009 36.01956481 0.565998454 -0.239577564 1409.746704 490.0044523 34.41531647 0.506197184 -0.713365602 1400.48966 477.2486363 68.26002867 0 -1.072583922 1412.768161 492.0239342 51.31317327 0 0.120247883 1427.38665 510.5768316 46.63561994 0 -1.060587378 1422.814101 495.0818539 239.9741289 0.911494541 -0.006107886 17800 576 83.51858944 27.9378229 40.68431575 139.0981805 1420.551761 494.9076658 240.6373666 0.919389932 0.002530874 1421.505013 494.8360962 240.982518 0.918321878 0.006446268 1425.041804 491.5313746 249.1194454 0.92816001 0.020117493 1414.674357 492.8251867 245.8501213 0.937324895 0.028809986 1406.194358 505.5578686 203.6959456 0.887953025 0.006560578 1408.02807 505.5144652 206.8089039 0.883041566 0.016577939 1421.365287 494.7721942 248.1540294 0.923246656 -0.003739238 1422.058891 494.8980152 247.6361759 0.921039283 0.001780766 1424.794363 490.6281982 242.610203 0.935210964 0.030719705 1418.231278 492.8479082 261.4500667 0.947839784 0.013492036 1404.267248 505.0568084 207.2324005 0.884139274 0.0232203 1405.484271 505.9038289 208.3796398 0.876251111 0.045183947 681 17800 0.038258427 4213 12480 70 277 89.53 0.084959108 8.495910778 10.62300738225 10.460824064 3.67900253949506 6.736845551 14.83353585 4 0.346324012317106 FALSE TRUE "FALSETRUE" 5
"14" "Ara_Down_DavisNavel" 1813 "T6_IMG_6387_C.jpg" 6387 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "DavisNavel" 678.187037 1479.561111 26.96893723 0.240790687 1.559323132 540 77 12.70713331 1.238952569 10.07086545 15.66388827 678.9884229 1479.220967 27.87082306 0.353939896 -1.544164122 679.0410739 1479.094228 28.83899589 0.379239732 1.566455897 679.8702194 1477.881423 27.4626692 0.386010141 1.286771904 681.9602511 1477.134604 31.55415962 0.639003022 1.466188072 675.5671066 1486.413347 29.5115961 0 0.64923896 674.5076952 1499.279424 43.17533113 0 0.401021584 680.8562222 1479.316575 30.87870842 0.667041043 -1.460861299 681.4603849 1479.652398 34.77460218 0.706710966 -1.442761799 683.5667713 1478.678224 31.45940195 0.844638253 -1.43629205 747.305994 1478.573326 87.07237068 0 -1.552245503 663.4803154 1487.51327 58.72416221 0 1.104538431 693.118862 1477.985057 13.18179896 0 -0.524128057 704.1145251 1485.787801 319.1066219 0.961148557 0.001077687 21838 685 95.89632436 38.63257831 41.22894816 162.0451407 702.5350039 1484.406512 315.2209597 0.96590024 -0.003368728 703.6076693 1484.242875 316.2058236 0.964609479 -6.78e-06 711.9869337 1483.948454 333.050349 0.961978684 0.015941368 705.8013576 1478.000028 307.7170694 0.978724335 -0.003130043 666.8057104 1496.22016 255.4624645 0.979131939 0.0151691 673.3969678 1494.033988 273.4658035 0.968294819 0.012632901 702.6301971 1484.143429 317.8061671 0.96864152 -0.004407285 703.5128878 1483.769634 318.9783878 0.96680155 -0.000922192 713.4226671 1484.909617 330.6921748 0.960411772 0.018052674 707.1003909 1477.943858 312.0930052 0.985940028 -0.003978521 671.4259476 1496.048902 276.6918825 0.992028345 -0.000137286 677.2997738 1492.545548 289.68124 0.975394239 -0.002996741 540 21838 0.024727539 11151 8320 12 250 89.53 0.067368456 6.736845551 10.62300738225 10.460824064 3.67900253949506 6.736845551 14.83353585 4 0.346324012317106 FALSE TRUE "FALSETRUE" 5
"15" "Ara_Down_DavisNavel" 1814 "T6_IMG_6387_C.jpg" 6387 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "DavisNavel" 699.7550201 1998.328313 38.0883158 0.476874826 0.007260822 996 101 17.36886492 1.111830587 15.18327727 20.22196697 700.8793242 1998.362982 39.29391835 0.477281001 -0.000999676 700.6779645 1998.594501 39.90157904 0.441255149 -0.026600808 702.1897343 1995.981 36.84894828 0.218295555 -0.220768988 704.7671507 1999.899694 41.88579509 0.472526519 -0.803715206 701.2893242 2002.448106 45.20677363 0.763505897 0.208390391 704.3647246 2009.666522 58.37129672 0.927516943 -0.056448254 701.5761146 2000.109504 40.49178871 0.422543157 -0.546568102 701.1100928 2001.080799 42.54842667 0.429799244 -0.734364191 704.9325082 1992.684551 36.52512267 0.511397696 0.342445041 710.6393731 2014.261328 56.00811409 0 -0.717262849 701.138199 2007.394797 43.77294481 0.79702319 0.263717133 701.8804243 2017.455718 54.78494298 0 -0.044993745 702.7489816 1970.605801 338.6422166 0.952880676 -0.106303907 26512 769 107.8184855 42.23544819 47.92568885 186.7395922 701.4896602 1970.414356 331.6978095 0.958552255 -0.105070578 702.5443873 1969.549726 333.2241744 0.958045266 -0.103773604 717.5679905 1967.908199 329.0024495 0.953530218 -0.090627394 704.006747 1966.79298 319.4466127 0.967549381 -0.1026891 649.9106322 1988.379542 309.1410942 0.980294885 -0.041693045 650.466216 1983.058447 323.3129641 0.965257579 -0.070978796 701.2773845 1970.291964 336.094713 0.961933621 -0.107148227 702.0316021 1969.317278 337.8722917 0.961064513 -0.105628645 721.0735919 1968.25523 320.1976256 0.952461583 -0.09517004 706.6682389 1966.520422 329.1628832 0.975929487 -0.11225169 655.2291249 1986.89568 341.8781419 0.988871614 -0.076088456 654.3617826 1980.783962 349.5525843 0.972845007 -0.09511592 996 26512 0.037567894 9284 15087 0 371 89.53 0.124257373 12.42573735 10.62300738225 10.460824064 3.67900253949506 6.736845551 14.83353585 4 0.346324012317106 FALSE TRUE "FALSETRUE" 5
"16" "Ara_Down_KernB1" 1817 "T3_IMG_6382_C.jpg" 6382 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "KernB1" 3816.696721 1600.91105 72.70427461 0.590024766 0.239170935 3294 190 32.16572202 3.434606394 25.87299579 40.65466007 3816.726755 1601.362836 74.08755499 0.592904896 0.242881791 3816.803444 1601.222294 74.0293826 0.574810566 0.266488765 3816.843862 1600.104163 70.89457037 0.557150897 0.491128061 3816.906121 1602.769409 78.63433613 0.574532171 0.30126641 3818.751367 1595.873425 81.7691264 0 1.119343412 3818.248253 1597.087022 80.45856432 0.968009962 1.117378575 3816.518922 1601.592191 74.40903339 0.593180498 0.244318252 3816.62265 1601.658357 74.19857942 0.567429412 0.264454119 3816.423099 1599.995646 70.58529123 0.558831632 0.667257977 3815.810658 1605.122007 79.79073249 0.574908298 0.30430519 3815.444402 1597.273202 88.14541167 0 1.205737411 3815.664526 1597.942984 86.19963719 0 1.183273927 3828.229113 1606.038634 281.2374518 0.928916822 0.035558995 21173 674 95.50939464 36.61499588 42.40098591 161.8146107 3827.604466 1607.478632 270.1144657 0.929683167 0.029937901 3827.900853 1607.08137 274.87756 0.930583346 0.031192044 3825.916706 1601.070688 269.9443426 0.934037966 0.065332357 3823.408982 1607.751405 253.4519366 0.930699144 0.036035661 3830.091205 1629.440114 315.5647304 0.978269776 -0.075405145 3830.650447 1628.04604 328.2582662 0.974621628 -0.066994891 3828.907948 1608.240414 273.079458 0.93100515 0.027135685 3829.041712 1607.928751 277.8286387 0.931163607 0.025891923 3825.394526 1599.142684 265.1811522 0.941437366 0.081764948 3827.616586 1609.326914 266.0423792 0.940402373 0.036758185 3835.090662 1630.749246 320.5785461 0.980157556 -0.079608504 3834.04001 1629.984762 331.5683609 0.976079749 -0.074753038 3294 21173 0.155575497 2439 13383 13 729 89.53 0.410947579 41.09475786 66.267480295 58.31737876 30.0002218651719 41.09475786 107.3404058 4 0.452714087386773 TRUE FALSE "TRUEFALSE" 5
"17" "Ara_Down_KernB1" 1818 "T3_IMG_6382_C.jpg" 6382 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "KernB1" 3788.620758 2035.239424 145.3819689 0.851893736 -0.148543923 8604 330 53.25295941 12.43899863 33.88259126 76.51052407 3789.069868 2036.025411 149.17729 0.861449113 -0.140353257 3789.847048 2035.27876 149.6101888 0.861955093 -0.136617888 3792.027549 2033.193492 141.751932 0.854137806 -0.108904311 3794.076723 2036.757681 163.4821877 0.893396075 -0.114616771 4032.446785 1907.618662 29.62020938 0 1.078072595 3852.043251 2009.380368 66.59082852 0 1.119039281 3788.385351 2035.233315 149.5159973 0.851933547 -0.1575005 3789.544738 2034.237386 149.1542039 0.84990517 -0.151282826 3793.015702 2031.773437 139.6370211 0.854790726 -0.065062211 3791.872938 2033.84644 162.75524 0.869292358 -0.123528562 4108.236194 1840.787229 156.3811521 0 1.014349225 3853.610717 2002.267381 105.9190897 0 1.015357917 3797.289746 2033.975532 224.0568112 0.887879299 0.048071832 17329 547 80.89878442 24.87608808 48.16820213 128.7548022 3800.592046 2036.375008 216.1281954 0.891198987 0.035436468 3800.467376 2035.557831 218.5900256 0.893513595 0.037393808 3798.782664 2030.667789 221.9068209 0.896539994 0.049595247 3812.566191 2040.166284 213.215581 0.92284294 -0.025232792 3761.50601 2107.389588 227.9762666 0 0.45972117 3673.418768 2207.31572 338.9292068 0 0.617865948 3801.814844 2036.726651 215.9653861 0.890326734 0.027566776 3801.512177 2035.691612 218.2850175 0.893001015 0.027015188 3798.803908 2029.748284 221.9129521 0.900858875 0.043736438 3815.951962 2039.171757 212.970849 0.928422212 -0.05355661 3763.062147 2113.523859 218.3803434 0 0.472813492 3674.143967 2217.726026 319.3047265 0 0.613420629 8604 17329 0.496508743 651 3107 25 1693 89.53 1.073404058 107.3404058 66.267480295 58.31737876 30.0002218651719 41.09475786 107.3404058 4 0.452714087386773 TRUE FALSE "TRUEFALSE" 5
"18" "Ara_Down_KernB1" 1821 "T8_IMG_6390_C.jpg" 6390 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "KernB1" 2648.058309 1607.640339 75.80573565 0.533031012 0.104705751 3773 207 34.29285674 2.834217634 28.79598467 41.61423993 2648.417711 1607.581439 76.8818594 0.540400164 0.082510342 2648.529455 1607.276063 76.98435776 0.521664202 0.093724011 2648.290997 1606.332946 73.84128063 0.471226196 0.022341395 2650.086724 1606.664428 80.68896511 0.527213767 0.036290993 2649.947469 1601.562828 69.19477488 0.458968735 -0.615344733 2650.212707 1601.388056 68.908707 0.437134835 -0.669204334 2648.35968 1607.289448 77.18646125 0.52660036 0.094484959 2648.55279 1607.162206 77.25817706 0.502175022 0.097693364 2647.800816 1605.817195 72.88212227 0.402636428 0.002220413 2649.984165 1605.589639 81.89616253 0.455323024 0.070126971 2647.622916 1600.36561 72.49943938 0.559879743 -0.947928477 2647.861586 1600.040693 72.6025958 0.552856719 -1.024091871 2658.583975 1618.475377 262.0147587 0.903844817 -0.033117615 21179 675 94.21832023 33.84452601 44.68293121 157.9646605 2660.39599 1619.572195 257.9809083 0.908322106 -0.041709568 2660.669748 1619.471246 260.1564649 0.908572106 -0.044336865 2656.945429 1614.205308 254.5589088 0.911080755 -0.004316785 2663.907877 1620.656894 251.3624319 0.921779206 -0.058034686 2757.017478 1950.750221 692.3774554 0 -0.290574825 2691.037318 1818.43718 571.5389608 0 -0.195129761 2662.796184 1620.090097 264.433144 0.914003285 -0.035603199 2663.321428 1619.840225 267.0047661 0.914571122 -0.03799739 2653.240088 1612.28243 242.189782 0.914018992 0.001378842 2671.677328 1621.807631 270.350545 0.93716865 -0.035463549 2713.48081 1728.073011 440.4424573 0 -0.372950061 2696.162113 1710.390868 427.4922083 0 -0.306512477 3773 21179 0.178148166 3545 13426 129 2005 89.53 0.470705894 47.07058938 66.267480295 58.31737876 30.0002218651719 41.09475786 107.3404058 4 0.452714087386773 TRUE FALSE "TRUEFALSE" 5
"19" "Ara_Down_KernB1" 1822 "T8_IMG_6390_C.jpg" 6390 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "KernB1" 2591.360473 2051.035868 99.12617863 0.676994692 -0.133296473 5576 255 41.89334056 5.57476157 30.25511545 50.92073281 2590.97497 2050.515363 101.8384074 0.679041867 -0.10941294 2591.287645 2050.07094 103.3594528 0.686779695 -0.094427653 2592.945184 2048.470342 99.70359003 0.688349172 0.025313382 2589.473992 2045.914863 115.6523506 0.724351483 -0.02464406 2574.573232 2079.138181 94.74197718 0 0.012393281 2559.554241 2108.735157 116.1981796 0 0.253688849 2590.591043 2051.082553 102.5173975 0.655127741 -0.144860042 2590.91096 2050.690137 104.3922729 0.666598798 -0.130507102 2593.750734 2046.996888 100.5790791 0.712615349 0.099026739 2588.217474 2046.911679 118.5645043 0.651942332 -0.104673494 2564.35533 2095.379201 64.0750548 0 0.305765697 2517.935279 2176.694057 31.21403193 0 0.455886275 2606.360394 2040.818795 257.5974363 0.932319786 -0.090099765 17356 601 86.00844605 32.19623951 38.28111212 144.9682883 2606.570344 2042.158946 252.5906969 0.93621056 -0.09908263 2606.989379 2041.22649 255.8573259 0.937409248 -0.092436064 2610.647282 2039.708651 256.4352317 0.935733517 -0.079142356 2605.712219 2042.015463 242.0945953 0.946747658 -0.109145954 2605.688337 2058.559321 298.190691 0.985177402 -0.190119086 2603.504965 2049.453437 308.4332293 0.960029324 -0.129272765 2607.080865 2042.991936 254.4617146 0.938079885 -0.096604351 2607.5448 2042.008491 258.0766579 0.939422927 -0.089671829 2611.662493 2038.644599 253.8778002 0.937022103 -0.067790767 2609.217937 2044.099927 250.1395134 0.953666322 -0.084656052 2606.128525 2061.237696 301.6554654 0.992333579 -0.177284989 2603.009749 2052.925172 310.2589148 0.966067004 -0.125975098 5576 17356 0.321272183 4489 6313 75 2185 89.53 0.695641681 69.56416814 66.267480295 58.31737876 30.0002218651719 41.09475786 107.3404058 4 0.452714087386773 TRUE FALSE "TRUEFALSE" 5
"20" "Ara_Down_KT" 1857 "T2_IMG_6381_C.jpg" 6381 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "KT" 812.1487565 565.9371187 69.22530338 0.817512241 -0.097493757 2131 164 25.92284198 5.426937079 15.6653177 33.97703289 812.6228359 565.6969394 71.10821387 0.820427709 -0.071557528 812.13172 565.9387941 72.1049699 0.815047212 -0.097214995 813.1589081 567.0371629 67.58102158 0.790866801 -0.062760852 813.1100376 565.9037383 88.7692021 0.815736312 -0.000406473 813.3628917 563.6265834 80.22077112 0.856351022 -0.034765116 810.4277686 562.7960289 106.4005233 0.843996487 -0.148870902 812.575576 566.5108119 70.94456054 0.806279385 -0.058581558 811.6467681 566.9419821 71.8055147 0.786866815 -0.121217777 812.4921303 565.6509229 68.1695802 0.834332616 0.025905201 819.3489446 517.9554491 44.40880191 0 0.061031945 815.1308809 566.5655684 79.64081159 0.787355811 -0.006945833 799.0679761 611.0092917 163.3285813 0 0.066737841 841.4940975 549.7996902 297.6435283 0.957313078 -0.107746639 18721 676 94.69543687 39.56369343 41.12180918 166.4667467 842.1103344 548.1549289 292.6045101 0.960053274 -0.098498784 844.0421429 547.9771583 296.6662024 0.960213894 -0.097364367 851.3476443 550.0175628 304.7934089 0.951985069 -0.118907138 851.8648379 541.6677515 292.6912008 0.969570392 -0.060082505 811.6047242 550.7522975 230.1601398 0.957260456 -0.101102602 814.8463009 549.4662078 249.8051987 0.958653537 -0.1017718 843.8422492 547.3375145 299.4425319 0.963033227 -0.093322008 846.3232772 547.1238515 304.1442553 0.963012909 -0.090190762 850.9993965 550.9709596 296.0074649 0.945316438 -0.127506134 855.326504 541.4285757 310.268837 0.978168242 -0.049768264 807.7247615 548.8058016 214.6891261 0.955507018 -0.114422235 811.748225 547.2050012 237.6801459 0.95760732 -0.112189893 2131 18721 0.113829389 6346 8632 90 461 89.53 0.265855886 26.58558865 38.069415185 39.99690155 8.15578360402103 26.58558865 45.69826899 4 0.214234538786258 TRUE FALSE "TRUEFALSE" 5
"21" "Ara_Down_KT" 1858 "T2_IMG_6381_C.jpg" 6381 "Rosids" "Brassicales" "Ara" "Down" "Ara_Down" "Rosids_Brassicales_Ara_Down" "KT" 745.192881 1019.67265 71.06764927 0.555635332 -0.354955255 3287 190 31.89355911 2.366806707 27.45444376 36.70521486 746.4511429 1018.671912 73.29257087 0.588932926 -0.24467243 746.7289835 1018.526611 75.2809129 0.600527381 -0.254857568 748.8244412 1016.515139 73.78549964 0.626609377 -0.154887087 753.994279 1013.25406 87.18471655 0.776480539 0.058490666 740.4558229 1023.157921 67.07841496 0.522333647 0.668749522 737.9067057 1026.517919 93.0380239 0.729033525 0.702739214 746.8093129 1019.099329 74.37717698 0.591763707 -0.184973909 747.0497407 1018.786336 77.35646416 0.61692471 -0.184692789 749.4005206 1015.029644 80.08098303 0.813460381 -0.015458163 759.156385 1015.765717 100.7094583 0.877927482 0.121245719 742.081708 1022.006939 79.99443867 0.841195252 1.445245334 739.9909466 1019.078925 134.1030117 0.975853217 1.400663528 745.800901 1005.609032 228.2409089 0.88775576 -0.199309334 17981 566 82.46904818 25.55209628 46.34977446 130.8334165 742.7186016 1003.769535 222.9316891 0.893973273 -0.165721734 744.6685826 1002.963387 227.1471395 0.89571067 -0.163565623 746.1546191 1003.550145 221.1052929 0.870070324 -0.181308783 735.1222021 997.8501228 214.0539829 0.909811396 -0.133204261 725.3851138 1014.326357 233.7038425 0.932962317 -0.166589331 734.5357795 1010.524304 264.6348182 0.941878599 -0.182675872 742.343061 1002.878135 226.2729003 0.897419431 -0.140824847 744.9054362 1001.954518 231.7881063 0.899570869 -0.135927633 742.6205963 1003.751567 211.2792257 0.8539096 -0.190201632 732.3437453 996.9974871 217.7103877 0.922502486 -0.097229052 722.2728619 1011.131385 225.500339 0.918297569 -0.131067127 734.3472774 1006.734272 263.8774242 0.933565582 -0.147281027 3287 17981 0.182804071 6061 7576 46 1310 89.53 0.410074284 41.00742838 38.069415185 39.99690155 8.15578360402103 26.58558865 45.69826899 4 0.214234538786258 TRUE FALSE "TRUEFALSE" 5
